agency,date,id5,id4,metro,uza,uza_name,value,count,last,indexed,value_ave,last_rank,indexed_ave
Denver Regional Transportation District,2013-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6072375,120,5813958,0.00398842508546271,6395999.916666667,11,0.006925512332659922
Denver Regional Transportation District,2013-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6594262,120,5813958,0.09027566973069234,6388048.25,11,0.005673677414499867
Denver Regional Transportation District,2013-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6796638,120,5813958,0.12373591576541454,6403304,11,0.008075397878057222
Denver Regional Transportation District,2013-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6725883,120,5813958,0.11203749446947642,6418688.5,11,0.010497387519444734
Denver Regional Transportation District,2013-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6123451,120,5813958,0.012433179040820308,6420483.083333333,11,0.010779909684216937
Denver Regional Transportation District,2013-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6320423,120,5813958,0.04499994378541117,6443382.083333333,11,0.014384910873604495
Denver Regional Transportation District,2013-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6650295,120,5813958,0.0995399993254249,6444847.75,11,0.014615651520644812
Denver Regional Transportation District,2013-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6625603,120,5813958,0.09545749747199683,6457404.666666667,11,0.01659249328309631
Denver Regional Transportation District,2013-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5927882,120,5813958,-0.019901617855869747,6364217.083333333,11,0.0019219247537800577
Denver Regional Transportation District,2013-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5932537,120,5813958,-0.019131973998437912,6331821.583333333,11,-0.003178115249311997
Denver Regional Transportation District,2013-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6120008,120,5813958,0.011863923659265474,6362389,11,0.0016341286670091826
Denver Regional Transportation District,2014-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6368587,120,5813958,0.05296323632017974,6354828.666666667,11,4.4390155408580156e-4
Denver Regional Transportation District,2014-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5923784,120,5813958,-0.02057916898965184,6342446.083333333,11,-0.0015054948232389176
Denver Regional Transportation District,2014-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6355628,120,5813958,0.05082063379634305,6322559.916666667,11,-0.0046361841321908015
Denver Regional Transportation District,2014-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6586231,120,5813958,0.08894784807246792,6305026,11,-0.0073965575300665165
Denver Regional Transportation District,2014-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6392655,120,5813958,0.05694256786919594,6277257,11,-0.0117682452905844
Denver Regional Transportation District,2014-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6103694,120,5813958,0.00916661541218855,6275610.583333333,11,-0.012027441501840874
Denver Regional Transportation District,2014-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6271482,120,5813958,0.036908184381206244,6271532.166666667,11,-0.012669508707140231
Denver Regional Transportation District,2014-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6417399,120,5813958,0.06103366724799164,6252124.166666667,11,-0.01572491999512804
Denver Regional Transportation District,2014-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6726591,120,5813958,0.11215455308409772,6260539.833333333,11,-0.014400037321525727
Denver Regional Transportation District,2014-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",7057992,120,5813958,0.16694740893732596,6354715.666666667,11,4.261119067474617e-4
Denver Regional Transportation District,2014-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5860149,120,5813958,-0.031100390658325705,6348683.333333333,11,-5.235613908397552e-4
Denver Regional Transportation District,2014-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6593678,120,5813958,0.0901791129073326,6388155.833333333,11,0.005690614313256237
Denver Regional Transportation District,2015-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6298662,120,5813958,0.041402044756071676,6382328.75,11,0.0047732536273170645
Denver Regional Transportation District,2015-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5965300,120,5813958,-0.013715037005733177,6385788.416666667,11,0.005317910706150952
Denver Regional Transportation District,2015-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6653118,120,5813958,0.10000674575067303,6410579.25,11,0.009220744177157236
Denver Regional Transportation District,2015-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6576468,120,5813958,0.08733366268468967,6409765.666666667,11,0.009092661340162955
Denver Regional Transportation District,2015-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6097994,120,5813958,0.008224194362271842,6385210.583333333,11,0.005226942111280497
Denver Regional Transportation District,2015-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6216708,120,5813958,0.027852014102587086,6394628.416666667,11,0.00670959639173474
Denver Regional Transportation District,2015-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6219497,120,5813958,0.02831313906894084,6390296.333333333,11,0.006027594314386597
Denver Regional Transportation District,2015-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6353022,120,5813958,0.05038976550580232,6384931.583333333,11,0.005183018999710631
Denver Regional Transportation District,2015-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6697851,120,5813958,0.1074027669482025,6382536.583333333,11,0.004805972934442071
Denver Regional Transportation District,2015-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6753395,120,5813958,0.11658624673707374,6357153.5,11,8.099012454170218e-4
Denver Regional Transportation District,2015-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5811832,120,5813958,-0.039088979758118536,6353127.083333333,11,1.760204265033316e-4
Denver Regional Transportation District,2015-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5858940,120,5813958,-0.03130028312312383,6291898.916666667,11,-0.009463160920164526
Denver Regional Transportation District,2016-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6075543,120,5813958,0.004512212784784753,6273305.666666667,11,-0.012390305702232651
Denver Regional Transportation District,2016-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6272661,120,5813958,0.03710311673521538,6298919.083333333,11,-0.008357972519665302
Denver Regional Transportation District,2016-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6343796,120,5813958,0.04886436610114786,6273142.25,11,-0.012416032470986771
Denver Regional Transportation District,2016-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6357273,120,5813958,0.05109261320460856,6254876,11,-0.015291697477128885
Denver Regional Transportation District,2016-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6024287,120,5813958,-0.003962301835307103,6248733.75,11,-0.016258675011323165
Denver Regional Transportation District,2016-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6007321,120,5813958,-0.006767409823532522,6231284.833333333,11,-0.0190056668160683
Denver Regional Transportation District,2016-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5454704,120,5813958,-0.09813546128699668,6167552.083333333,11,-0.029039145987776016
Denver Regional Transportation District,2016-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6253494,120,5813958,0.033934101952101114,6159258.083333333,11,-0.03034487461630908
Denver Regional Transportation District,2016-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6444876,120,5813958,0.06557663271966852,6138176.833333333,11,-0.03366370650083572
Denver Regional Transportation District,2016-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6527478,120,5813958,0.07923380176619621,6119350.416666667,11,-0.036627558829550266
Denver Regional Transportation District,2016-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5901125,120,5813958,-0.024325540668609702,6126791.5,11,-0.03545610530463672
Denver Regional Transportation District,2016-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5589794,120,5813958,-0.07580008240397396,6104362.666666667,11,-0.038987087917119245
Denver Regional Transportation District,2017-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5498908,120,5813958,-0.09082690337638044,6056309.75,11,-0.046552082970915176
Denver Regional Transportation District,2017-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5292494,120,5813958,-0.12495478032330665,5974629.166666667,11,-0.05941109865136096
Denver Regional Transportation District,2017-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5791666,120,5813958,-0.04242316623050757,5928618.333333333,11,-0.06665460748979846
Denver Regional Transportation District,2017-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5277161,120,5813958,-0.12748989294758217,5838609,11,-0.08082482250891021
Denver Regional Transportation District,2017-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5594289,120,5813958,-0.0750568924707502,5802775.833333333,11,-0.08646605611967284
Denver Regional Transportation District,2017-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5422680,120,5813958,-0.10343021421726473,5754055.75,11,-0.09413608356033498
Denver Regional Transportation District,2017-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5197088,120,5813958,-0.1407289246545944,5732587.75,11,-0.09751580169360596
Denver Regional Transportation District,2017-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5701917,120,5813958,-0.057261999004009745,5686623,11,-0.10475205560949297
Denver Regional Transportation District,2017-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5435170,120,5813958,-0.1013651547587634,5602480.833333333,11,-0.11799859960315973
Denver Regional Transportation District,2017-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5713146,120,5813958,-0.05540542953567407,5534619.833333333,11,-0.12868199126711988
Denver Regional Transportation District,2017-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5322131,120,5813958,-0.12005468687481935,5486370.333333333,11,-0.1362779345348325
Denver Regional Transportation District,2017-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5019671,120,5813958,-0.1700625238498661,5438860.083333333,11,-0.1437574972999357
Denver Regional Transportation District,2018-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5978100,120,5813958,-0.011598723069078498,5478792.75,11,-0.13747087732400887
Denver Regional Transportation District,2018-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5592056,120,5813958,-0.07542609005048073,5503756.25,11,-0.13354086085205485
Denver Regional Transportation District,2018-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6254776,120,5813958,0.03414606401981923,5542348.75,11,-0.12746522399448745
Denver Regional Transportation District,2018-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6039297,120,5813958,-0.0014805930705268366,5605860.083333333,11,-0.11746660256096408
Denver Regional Transportation District,2018-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6081104,120,5813958,0.005431651988045516,5646428,11,-0.11107997485519938
Denver Regional Transportation District,2018-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5647017,120,5813958,-0.06633900174794305,5665122.75,11,-0.10813685087662817
Denver Regional Transportation District,2018-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5608314,120,5813958,-0.07273804067687661,5699391.583333333,11,-0.10274189105630471
Denver Regional Transportation District,2018-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6252731,120,5813958,0.03380794980103352,5745292.75,11,-0.09551564709684768
Denver Regional Transportation District,2018-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5797577,120,5813958,-0.041445859068041435,5775493.333333333,11,-0.090761153938331507
Denver Regional Transportation District,2018-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6293865,120,5813958,0.04060892304090502,5823886.583333333,11,-0.08314258003517738
Denver Regional Transportation District,2018-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5618845,120,5813958,-0.0709968764528991,5848612.75,11,-0.07924992707031742
Denver Regional Transportation District,2018-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5376832,120,5813958,-0.11101058619911996,5878376.166666667,11,-0.07456425728196114
Denver Regional Transportation District,2019-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5640415,120,5813958,-0.0674305567955833,5850235.75,11,-0.07899441735677637
Denver Regional Transportation District,2019-02-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5327069,120,5813958,-0.11923825263894428,5828153.5,11,-0.08247083717922943
Denver Regional Transportation District,2019-03-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5646108,120,5813958,-0.06648929310485074,5777431.166666667,11,-0.09045607985337123
Denver Regional Transportation District,2019-04-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6021891,120,5813958,-0.0043584493503247,5775980.666666667,11,-0.09068443280438254
Denver Regional Transportation District,2019-05-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5970521,120,5813958,-0.012851812391414863,5766765.416666667,11,-0.09213519428787542
Denver Regional Transportation District,2019-06-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5596621,120,5813958,-0.07467132652541597,5762565.75,11,-0.09279634994219943
Denver Regional Transportation District,2019-07-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5872389,120,5813958,-0.029076665456399642,5784572,11,-0.08933189483831017
Denver Regional Transportation District,2019-08-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6233270,120,5813958,0.03059032593218669,5782950.25,11,-0.08958720776371698
Denver Regional Transportation District,2019-09-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6046388,120,5813958,-3.081882170253847e-4,5803684.5,11,-0.08632300426526474
Denver Regional Transportation District,2019-10-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",6272858,120,5813958,0.037135688129396716,5801933.916666667,11,-0.08659859948771054
Denver Regional Transportation District,2019-11-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5561074,120,5813958,-0.080548561799343,5797119.666666667,11,-0.0873565093080525
Denver Regional Transportation District,2019-12-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5681711,120,5813958,-0.0606027989574508,5822526.25,11,-0.08335673800210297
Denver Regional Transportation District,2020-01-01,80006,8006,"Denver-Aurora, CO",18,"Denver-Aurora, CO",5813958,120,5813958,-0.03873747324020227,5836988.166666667,11,-0.08107999112301845
King County Department of Transportation - Metro Transit Division,2011-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7549110,120,8777720,0.10016820713232044,7365815.416666667,8,0
King County Department of Transportation - Metro Transit Division,2011-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",6996420,120,8777720,0.019622027993327684,7377035.583333333,8,0.0015232755685512522
King County Department of Transportation - Metro Transit Division,2011-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7897093,120,8777720,0.15088144792792768,7392711.333333333,8,0.0036514513526646475
King County Department of Transportation - Metro Transit Division,2011-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7791320,120,8777720,0.1354666385301302,7421585.833333333,8,0.007571519718030606
King County Department of Transportation - Metro Transit Division,2011-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7997687,120,8777720,0.16554149667914064,7473685,8,0.01464462211329054
King County Department of Transportation - Metro Transit Division,2011-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7779385,120,8777720,0.1337272934216176,7503098.416666667,8,0.018637855041733653
King County Department of Transportation - Metro Transit Division,2011-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7405960,120,8777720,0.0793062672677547,7508576.583333333,8,0.01938158351669239
King County Department of Transportation - Metro Transit Division,2011-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7819890,120,8777720,0.13963028241368347,7553910,8,0.02553615216962002
King County Department of Transportation - Metro Transit Division,2011-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7455360,120,8777720,0.08650556750743021,7574416.666666667,8,0.02832018428373817
King County Department of Transportation - Metro Transit Division,2011-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8117174,120,8777720,0.1829549134349726,7585934.5,8,0.029883871761878344
King County Department of Transportation - Metro Transit Division,2011-11-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7532610,120,8777720,0.09776358255833983,7617163.75,8,0.03412362638963318
King County Department of Transportation - Metro Transit Division,2011-12-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7072272,120,8777720,0.030676305762150857,7617856.75,8,0.03421770965954951
King County Department of Transportation - Metro Transit Division,2012-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7280095,120,8777720,0.06096335381296214,7595438.833333333,8,0.031174201860542983
King County Department of Transportation - Metro Transit Division,2012-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7717984,120,8777720,0.12477902957513343,7655569.166666667,8,0.039337633867986055
King County Department of Transportation - Metro Transit Division,2012-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8092966,120,8777720,0.17942696484788634,7671891.916666667,8,0.04155364785648019
King County Department of Transportation - Metro Transit Division,2012-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8059390,120,8777720,0.1745337724420697,7694231.083333333,8,0.04458646437481417
King County Department of Transportation - Metro Transit Division,2012-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8496444,120,8777720,0.23822775962731524,7735794.166666667,8,0.050229163924315534
King County Department of Transportation - Metro Transit Division,2012-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8081341,120,8777720,0.17773279753440008,7760957.166666667,8,0.05364535053456687
King County Department of Transportation - Metro Transit Division,2012-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8055113,120,8777720,0.1739104646055294,7815053.25,8,0.06098955891792235
King County Department of Transportation - Metro Transit Division,2012-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8213110,120,8777720,0.1969361293822096,7847821.583333333,8,0.06543826303005473
King County Department of Transportation - Metro Transit Division,2012-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7785065,120,8777720,0.13455506721435762,7875297,8,0.06916838863223829
King County Department of Transportation - Metro Transit Division,2012-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8793348,120,8777720,0.2814970114159916,7931644.833333333,8,0.07681829976167487
King County Department of Transportation - Metro Transit Division,2012-11-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7893026,120,8777720,0.1502887444041472,7961679.5,8,0.08089587501542161
King County Department of Transportation - Metro Transit Division,2012-12-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7124202,120,8777720,0.038244315103169946,7966007,8,0.08148338634379515
King County Department of Transportation - Metro Transit Division,2013-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8195095,120,8777720,0.1943107165518907,8042257,8,0.09183526128047492
King County Department of Transportation - Metro Transit Division,2013-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7597093,120,8777720,0.10716100112827909,8032182.75,8,0.0904675579876113
King County Department of Transportation - Metro Transit Division,2013-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8280701,120,8777720,0.20678649178099318,8047827.333333333,8,0.09259150251355397
King County Department of Transportation - Metro Transit Division,2013-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8580586,120,8777720,0.25049017907603544,8091260.333333333,8,0.0984880662397809
King County Department of Transportation - Metro Transit Division,2013-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8821960,120,8777720,0.2856667761620968,8118386.666666667,8,0.10217079948774632
King County Department of Transportation - Metro Transit Division,2013-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8076887,120,8777720,0.17708369463424778,8118015.5,8,0.10212040904952979
King County Department of Transportation - Metro Transit Division,2013-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8347706,120,8777720,0.21655145357369476,8142398.25,8,0.1054306671296914
King County Department of Transportation - Metro Transit Division,2013-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8220275,120,8777720,0.19798031938660787,8142995.333333333,8,0.10551172853288415
King County Department of Transportation - Metro Transit Division,2013-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7933277,120,8777720,0.15615471675125603,8155346.333333333,8,0.10718852862918493
King County Department of Transportation - Metro Transit Division,2013-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",9068636,120,8777720,0.3216160592779307,8178287,8,0.11030300616751121
King County Department of Transportation - Metro Transit Division,2013-11-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8035437,120,8777720,0.1710429862347631,8190154.583333333,8,0.11191417650806579
King County Department of Transportation - Metro Transit Division,2013-12-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7551879,120,8777720,0.10057174685628123,8225794.333333333,8,0.11675271073461713
King County Department of Transportation - Metro Transit Division,2014-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8397182,120,8777720,0.22376182965989289,8242634.916666667,8,0.11903902696448454
King County Department of Transportation - Metro Transit Division,2014-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7784319,120,8777720,0.1344463490366492,8258237.083333333,8,0.12115721290644599
King County Department of Transportation - Metro Transit Division,2014-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8467234,120,8777720,0.23397084545725622,8273781.5,8,0.12326755857591465
King County Department of Transportation - Metro Transit Division,2014-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8680169,120,8777720,0.26500288992153354,8282080.083333333,8,0.12439419328828549
King County Department of Transportation - Metro Transit Division,2014-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8724583,120,8777720,0.27147555633539877,8273965.333333333,8,0.12329251621100767
King County Department of Transportation - Metro Transit Division,2014-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8350467,120,8777720,0.2169538274190741,8296763.666666667,8,0.1263876702494524
King County Department of Transportation - Metro Transit Division,2014-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8502999,120,8777720,0.2391830513898876,8309704.75,8,0.1281445814128861
King County Department of Transportation - Metro Transit Division,2014-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8232847,120,8777720,0.19981249757715847,8310752.416666667,8,0.12828681504316353
King County Department of Transportation - Metro Transit Division,2014-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8362411,120,8777720,0.2186944841409908,8346513.583333333,8,0.13314183307494187
King County Department of Transportation - Metro Transit Division,2014-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",9260324,120,8777720,0.3495516759650341,8362487.583333333,8,0.1353104999633159
King County Department of Transportation - Metro Transit Division,2014-11-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7980481,120,8777720,0.163033983320358,8357907.916666667,8,0.1346887539097419
King County Department of Transportation - Metro Transit Division,2014-12-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7901564,120,8777720,0.1515330283200651,8387048.333333333,8,0.1386449237318541
King County Department of Transportation - Metro Transit Division,2015-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8424542,120,8777720,0.2277491344080207,8389328.333333334,8,0.13895446176274784
King County Department of Transportation - Metro Transit Division,2015-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",7935968,120,8777720,0.1565468891590489,8401965.75,8,0.14067014644282705
King County Department of Transportation - Metro Transit Division,2015-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8710282,120,8777720,0.26939140263645944,8422219.75,8,0.14341987595059758
King County Department of Transportation - Metro Transit Division,2015-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8744777,120,8777720,0.2744185253443059,8427603.75,8,0.14415082014284786
King County Department of Transportation - Metro Transit Division,2015-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8670296,120,8777720,0.26356405001735705,8423079.833333334,8,0.14353664283717849
King County Department of Transportation - Metro Transit Division,2015-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8659412,120,8777720,0.2619778722074657,8448825.25,8,0.14703189967030683
King County Department of Transportation - Metro Transit Division,2015-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8685403,120,8777720,0.2657656659833647,8464025.583333334,8,0.1490955317970284
King County Department of Transportation - Metro Transit Division,2015-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8507706,120,8777720,0.23986902520017406,8486930.5,8,0.15220515583333527
King County Department of Transportation - Metro Transit Division,2015-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8327452,120,8777720,0.21359974047542774,8484017.25,8,0.15180964632960703
King County Department of Transportation - Metro Transit Division,2015-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",9306414,120,8777720,0.35626859394168675,8487858.083333334,8,0.15233108667477802
King County Department of Transportation - Metro Transit Division,2015-11-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8284445,120,8777720,0.20733212295705283,8513188.416666666,8,0.1557699908422674
King County Department of Transportation - Metro Transit Division,2015-12-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8046284,120,8777720,0.1726237718562158,8525248.416666666,8,0.15740728411094107
King County Department of Transportation - Metro Transit Division,2016-01-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8449115,120,8777720,0.23133027620537994,8527296.166666666,8,0.15768529134899456
King County Department of Transportation - Metro Transit Division,2016-02-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8396501,120,8777720,0.22366258424565766,8565673.916666666,8,0.16289554273720652
King County Department of Transportation - Metro Transit Division,2016-03-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8964755,120,8777720,0.30647698016461633,8586880,8,0.16577452926262914
King County Department of Transportation - Metro Transit Division,2016-04-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8640232,120,8777720,0.25918267830874164,8578167.916666666,8,0.1645917568415851
King County Department of Transportation - Metro Transit Division,2016-05-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8817425,120,8777720,0.28500586874130884,8590428.666666666,8,0.1662563043908296
King County Department of Transportation - Metro Transit Division,2016-06-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8631114,120,8777720,0.25785386819567746,8588070.5,8,0.1659361542739355
King County Department of Transportation - Metro Transit Division,2016-07-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8229335,120,8777720,0.19930067687995745,8550064.833333334,8,0.1607764177727098
King County Department of Transportation - Metro Transit Division,2016-08-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8739080,120,8777720,0.2735882740595805,8569346,8,0.1633940731952226
King County Department of Transportation - Metro Transit Division,2016-09-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8297469,120,8777720,0.2092301732874482,8566847.416666666,8,0.1630548597895105
King County Department of Transportation - Metro Transit Division,2016-10-01,00001,0001,"Seattle, WA",14,"Seattle, WA",8795241,120,8777720,0.2817728874352974,8524249.666666666,8,0.15727169151955733
