Geo_FIPS,Geo_NAME,Geo_QName,pop_18_in_poverty
01001,Autauga County,"Autauga County, Alabama",3047
01003,Baldwin County,"Baldwin County, Alabama",6098
01005,Barbour County,"Barbour County, Alabama",2632
01007,Bibb County,"Bibb County, Alabama",1351
01009,Blount County,"Blount County, Alabama",2432
01011,Bullock County,"Bullock County, Alabama",1097
01013,Butler County,"Butler County, Alabama",1533
01015,Calhoun County,"Calhoun County, Alabama",6303
01017,Chambers County,"Chambers County, Alabama",1761
01019,Cherokee County,"Cherokee County, Alabama",795
01021,Chilton County,"Chilton County, Alabama",2347
01023,Choctaw County,"Choctaw County, Alabama",1001
01025,Clarke County,"Clarke County, Alabama",1408
01027,Clay County,"Clay County, Alabama",665
01029,Cleburne County,"Cleburne County, Alabama",884
01031,Coffee County,"Coffee County, Alabama",2927
01033,Colbert County,"Colbert County, Alabama",2415
01035,Conecuh County,"Conecuh County, Alabama",673
01037,Coosa County,"Coosa County, Alabama",404
01039,Covington County,"Covington County, Alabama",2246
01041,Crenshaw County,"Crenshaw County, Alabama",639
01043,Cullman County,"Cullman County, Alabama",3596
01045,Dale County,"Dale County, Alabama",3092
01047,Dallas County,"Dallas County, Alabama",4244
01049,DeKalb County,"DeKalb County, Alabama",5421
01051,Elmore County,"Elmore County, Alabama",2763
01053,Escambia County,"Escambia County, Alabama",2550
01055,Etowah County,"Etowah County, Alabama",6259
01057,Fayette County,"Fayette County, Alabama",942
01059,Franklin County,"Franklin County, Alabama",2722
01061,Geneva County,"Geneva County, Alabama",1879
01063,Greene County,"Greene County, Alabama",1023
01065,Hale County,"Hale County, Alabama",1254
01067,Henry County,"Henry County, Alabama",680
01069,Houston County,"Houston County, Alabama",6559
01071,Jackson County,"Jackson County, Alabama",2637
01073,Jefferson County,"Jefferson County, Alabama",34019
01075,Lamar County,"Lamar County, Alabama",1011
01077,Lauderdale County,"Lauderdale County, Alabama",3241
01079,Lawrence County,"Lawrence County, Alabama",1735
01081,Lee County,"Lee County, Alabama",6424
01083,Limestone County,"Limestone County, Alabama",4314
01085,Lowndes County,"Lowndes County, Alabama",862
01087,Macon County,"Macon County, Alabama",1150
01089,Madison County,"Madison County, Alabama",14183
01091,Marengo County,"Marengo County, Alabama",1346
01093,Marion County,"Marion County, Alabama",1455
01095,Marshall County,"Marshall County, Alabama",7658
01097,Mobile County,"Mobile County, Alabama",27569
01099,Monroe County,"Monroe County, Alabama",1650
01101,Montgomery County,"Montgomery County, Alabama",15921
01103,Morgan County,"Morgan County, Alabama",5582
01105,Perry County,"Perry County, Alabama",880
01107,Pickens County,"Pickens County, Alabama",1529
01109,Pike County,"Pike County, Alabama",2078
01111,Randolph County,"Randolph County, Alabama",1371
01113,Russell County,"Russell County, Alabama",4042
01115,St. Clair County,"St. Clair County, Alabama",2932
01117,Shelby County,"Shelby County, Alabama",4457
01119,Sumter County,"Sumter County, Alabama",1018
01121,Talladega County,"Talladega County, Alabama",4514
01123,Tallapoosa County,"Tallapoosa County, Alabama",2650
01125,Tuscaloosa County,"Tuscaloosa County, Alabama",9061
01127,Walker County,"Walker County, Alabama",3479
01129,Washington County,"Washington County, Alabama",1321
01131,Wilcox County,"Wilcox County, Alabama",1105
01133,Winston County,"Winston County, Alabama",1232
02013,Aleutians East Borough,"Aleutians East Borough, Alaska",100
02016,Aleutians West Census Area,"Aleutians West Census Area, Alaska",62
02020,Anchorage Municipality,"Anchorage Municipality, Alaska",9217
02050,Bethel Census Area,"Bethel Census Area, Alaska",2102
02060,Bristol Bay Borough,"Bristol Bay Borough, Alaska",21
02068,Denali Borough,"Denali Borough, Alaska",17
02070,Dillingham Census Area,"Dillingham Census Area, Alaska",387
02090,Fairbanks North Star Borough,"Fairbanks North Star Borough, Alaska",2396
02100,Haines Borough,"Haines Borough, Alaska",104
02105,Hoonah-Angoon Census Area,"Hoonah-Angoon Census Area, Alaska",43
02110,Juneau City and Borough,"Juneau City and Borough, Alaska",758
02122,Kenai Peninsula Borough,"Kenai Peninsula Borough, Alaska",1991
02130,Ketchikan Gateway Borough,"Ketchikan Gateway Borough, Alaska",406
02150,Kodiak Island Borough,"Kodiak Island Borough, Alaska",375
02158,Kusilvak Census Area,"Kusilvak Census Area, Alaska",1507
02164,Lake and Peninsula Borough,"Lake and Peninsula Borough, Alaska",80
02170,Matanuska-Susitna Borough,"Matanuska-Susitna Borough, Alaska",3379
02180,Nome Census Area,"Nome Census Area, Alaska",854
02185,North Slope Borough,"North Slope Borough, Alaska",456
02188,Northwest Arctic Borough,"Northwest Arctic Borough, Alaska",889
02195,Petersburg Borough,"Petersburg Borough, Alaska",55
02198,Prince of Wales-Hyder Census Area,"Prince of Wales-Hyder Census Area, Alaska",365
02220,Sitka City and Borough,"Sitka City and Borough, Alaska",218
02230,Skagway Municipality,"Skagway Municipality, Alaska",13
02240,Southeast Fairbanks Census Area,"Southeast Fairbanks Census Area, Alaska",264
02261,Valdez-Cordova Census Area,"Valdez-Cordova Census Area, Alaska",167
02275,Wrangell City and Borough,"Wrangell City and Borough, Alaska",31
02282,Yakutat City and Borough,"Yakutat City and Borough, Alaska",13
02290,Yukon-Koyukuk Census Area,"Yukon-Koyukuk Census Area, Alaska",501
04001,Apache County,"Apache County, Arizona",8705
04003,Cochise County,"Cochise County, Arizona",6643
04005,Coconino County,"Coconino County, Arizona",4956
04007,Gila County,"Gila County, Arizona",3982
04009,Graham County,"Graham County, Arizona",3134
04011,Greenlee County,"Greenlee County, Arizona",412
04012,La Paz County,"La Paz County, Arizona",1186
04013,Maricopa County,"Maricopa County, Arizona",203615
04015,Mohave County,"Mohave County, Arizona",8758
04017,Navajo County,"Navajo County, Arizona",10836
04019,Pima County,"Pima County, Arizona",50852
04021,Pinal County,"Pinal County, Arizona",17102
04023,Santa Cruz County,"Santa Cruz County, Arizona",3983
04025,Yavapai County,"Yavapai County, Arizona",6327
04027,Yuma County,"Yuma County, Arizona",14944
05001,Arkansas County,"Arkansas County, Arkansas",897
05003,Ashley County,"Ashley County, Arkansas",885
05005,Baxter County,"Baxter County, Arkansas",1250
05007,Benton County,"Benton County, Arkansas",9309
05009,Boone County,"Boone County, Arkansas",1838
05011,Bradley County,"Bradley County, Arkansas",790
05013,Calhoun County,"Calhoun County, Arkansas",259
05015,Carroll County,"Carroll County, Arkansas",1139
05017,Chicot County,"Chicot County, Arkansas",1054
05019,Clark County,"Clark County, Arkansas",1059
05021,Clay County,"Clay County, Arkansas",931
05023,Cleburne County,"Cleburne County, Arkansas",934
05025,Cleveland County,"Cleveland County, Arkansas",504
05027,Columbia County,"Columbia County, Arkansas",1691
05029,Conway County,"Conway County, Arkansas",1261
05031,Craighead County,"Craighead County, Arkansas",5754
05033,Crawford County,"Crawford County, Arkansas",4038
05035,Crittenden County,"Crittenden County, Arkansas",4486
05037,Cross County,"Cross County, Arkansas",640
05039,Dallas County,"Dallas County, Arkansas",193
05041,Desha County,"Desha County, Arkansas",1378
05043,Drew County,"Drew County, Arkansas",765
05045,Faulkner County,"Faulkner County, Arkansas",4512
05047,Franklin County,"Franklin County, Arkansas",1340
05049,Fulton County,"Fulton County, Arkansas",776
05051,Garland County,"Garland County, Arkansas",6152
05053,Grant County,"Grant County, Arkansas",645
05055,Greene County,"Greene County, Arkansas",2746
05057,Hempstead County,"Hempstead County, Arkansas",1946
05059,Hot Spring County,"Hot Spring County, Arkansas",1646
05061,Howard County,"Howard County, Arkansas",1124
05063,Independence County,"Independence County, Arkansas",2121
05065,Izard County,"Izard County, Arkansas",717
05067,Jackson County,"Jackson County, Arkansas",1341
05069,Jefferson County,"Jefferson County, Arkansas",5042
05071,Johnson County,"Johnson County, Arkansas",1954
05073,Lafayette County,"Lafayette County, Arkansas",510
05075,Lawrence County,"Lawrence County, Arkansas",687
05077,Lee County,"Lee County, Arkansas",426
05079,Lincoln County,"Lincoln County, Arkansas",593
05081,Little River County,"Little River County, Arkansas",681
05083,Logan County,"Logan County, Arkansas",1366
05085,Lonoke County,"Lonoke County, Arkansas",3098
05087,Madison County,"Madison County, Arkansas",754
05089,Marion County,"Marion County, Arkansas",718
05091,Miller County,"Miller County, Arkansas",3137
05093,Mississippi County,"Mississippi County, Arkansas",3832
05095,Monroe County,"Monroe County, Arkansas",768
05097,Montgomery County,"Montgomery County, Arkansas",539
05099,Nevada County,"Nevada County, Arkansas",644
05101,Newton County,"Newton County, Arkansas",327
05103,Ouachita County,"Ouachita County, Arkansas",1872
05105,Perry County,"Perry County, Arkansas",545
05107,Phillips County,"Phillips County, Arkansas",2666
05109,Pike County,"Pike County, Arkansas",377
05111,Poinsett County,"Poinsett County, Arkansas",1890
05113,Polk County,"Polk County, Arkansas",1281
05115,Pope County,"Pope County, Arkansas",2977
05117,Prairie County,"Prairie County, Arkansas",312
05119,Pulaski County,"Pulaski County, Arkansas",22655
05121,Randolph County,"Randolph County, Arkansas",930
05123,St. Francis County,"St. Francis County, Arkansas",1913
05125,Saline County,"Saline County, Arkansas",3534
05127,Scott County,"Scott County, Arkansas",647
05129,Searcy County,"Searcy County, Arkansas",441
05131,Sebastian County,"Sebastian County, Arkansas",8129
05133,Sevier County,"Sevier County, Arkansas",1528
05135,Sharp County,"Sharp County, Arkansas",1247
05137,Stone County,"Stone County, Arkansas",607
05139,Union County,"Union County, Arkansas",2438
05141,Van Buren County,"Van Buren County, Arkansas",894
05143,Washington County,"Washington County, Arkansas",10162
05145,White County,"White County, Arkansas",3656
05147,Woodruff County,"Woodruff County, Arkansas",536
05149,Yell County,"Yell County, Arkansas",1240
06001,Alameda County,"Alameda County, California",38366
06003,Alpine County,"Alpine County, California",55
06005,Amador County,"Amador County, California",768
06007,Butte County,"Butte County, California",8758
06009,Calaveras County,"Calaveras County, California",1491
06011,Colusa County,"Colusa County, California",1110
06013,Contra Costa County,"Contra Costa County, California",28167
06015,Del Norte County,"Del Norte County, California",1466
06017,El Dorado County,"El Dorado County, California",3559
06019,Fresno County,"Fresno County, California",89257
06021,Glenn County,"Glenn County, California",1575
06023,Humboldt County,"Humboldt County, California",5322
06025,Imperial County,"Imperial County, California",16529
06027,Inyo County,"Inyo County, California",423
06029,Kern County,"Kern County, California",73800
06031,Kings County,"Kings County, California",10289
06033,Lake County,"Lake County, California",3102
06035,Lassen County,"Lassen County, California",745
06037,Los Angeles County,"Los Angeles County, California",454064
06039,Madera County,"Madera County, California",12494
06041,Marin County,"Marin County, California",4202
06043,Mariposa County,"Mariposa County, California",748
06045,Mendocino County,"Mendocino County, California",4657
06047,Merced County,"Merced County, California",23625
06049,Modoc County,"Modoc County, California",363
06051,Mono County,"Mono County, California",490
06053,Monterey County,"Monterey County, California",21830
06055,Napa County,"Napa County, California",2327
06057,Nevada County,"Nevada County, California",2094
06059,Orange County,"Orange County, California",98578
06061,Placer County,"Placer County, California",6799
06063,Plumas County,"Plumas County, California",261
06065,Riverside County,"Riverside County, California",110095
06067,Sacramento County,"Sacramento County, California",70802
06069,San Benito County,"San Benito County, California",1959
06071,San Bernardino County,"San Bernardino County, California",128517
06073,San Diego County,"San Diego County, California",104545
06075,San Francisco County,"San Francisco County, California",11501
06077,San Joaquin County,"San Joaquin County, California",39563
06079,San Luis Obispo County,"San Luis Obispo County, California",4983
06081,San Mateo County,"San Mateo County, California",11623
06083,Santa Barbara County,"Santa Barbara County, California",15099
06085,Santa Clara County,"Santa Clara County, California",32814
06087,Santa Cruz County,"Santa Cruz County, California",7272
06089,Shasta County,"Shasta County, California",8623
06091,Sierra County,"Sierra County, California",63
06093,Siskiyou County,"Siskiyou County, California",2094
06095,Solano County,"Solano County, California",12906
06097,Sonoma County,"Sonoma County, California",10375
06099,Stanislaus County,"Stanislaus County, California",29704
06101,Sutter County,"Sutter County, California",5238
06103,Tehama County,"Tehama County, California",4904
06105,Trinity County,"Trinity County, California",556
06107,Tulare County,"Tulare County, California",44633
06109,Tuolumne County,"Tuolumne County, California",1238
06111,Ventura County,"Ventura County, California",23459
06113,Yolo County,"Yolo County, California",7125
06115,Yuba County,"Yuba County, California",3918
08001,Adams County,"Adams County, Colorado",19943
08003,Alamosa County,"Alamosa County, Colorado",947
08005,Arapahoe County,"Arapahoe County, Colorado",15232
08007,Archuleta County,"Archuleta County, Colorado",225
08009,Baca County,"Baca County, Colorado",173
08011,Bent County,"Bent County, Colorado",342
08013,Boulder County,"Boulder County, Colorado",5243
08014,Broomfield County,"Broomfield County, Colorado",975
08015,Chaffee County,"Chaffee County, Colorado",271
08017,Cheyenne County,"Cheyenne County, Colorado",58
08019,Clear Creek County,"Clear Creek County, Colorado",84
08021,Conejos County,"Conejos County, Colorado",636
08023,Costilla County,"Costilla County, Colorado",268
08025,Crowley County,"Crowley County, Colorado",237
08027,Custer County,"Custer County, Colorado",173
08029,Delta County,"Delta County, Colorado",1676
08031,Denver County,"Denver County, Colorado",25172
08033,Dolores County,"Dolores County, Colorado",82
08035,Douglas County,"Douglas County, Colorado",2510
08037,Eagle County,"Eagle County, Colorado",1184
08039,Elbert County,"Elbert County, Colorado",261
08041,El Paso County,"El Paso County, Colorado",22130
08043,Fremont County,"Fremont County, Colorado",1542
08045,Garfield County,"Garfield County, Colorado",1641
08047,Gilpin County,"Gilpin County, Colorado",20
08049,Grand County,"Grand County, Colorado",238
08051,Gunnison County,"Gunnison County, Colorado",149
08053,Hinsdale County,"Hinsdale County, Colorado",12
08055,Huerfano County,"Huerfano County, Colorado",240
08057,Jackson County,"Jackson County, Colorado",33
08059,Jefferson County,"Jefferson County, Colorado",9384
08061,Kiowa County,"Kiowa County, Colorado",54
08063,Kit Carson County,"Kit Carson County, Colorado",94
08065,Lake County,"Lake County, Colorado",193
08067,La Plata County,"La Plata County, Colorado",1062
08069,Larimer County,"Larimer County, Colorado",6262
08071,Las Animas County,"Las Animas County, Colorado",501
08073,Lincoln County,"Lincoln County, Colorado",212
08075,Logan County,"Logan County, Colorado",591
08077,Mesa County,"Mesa County, Colorado",6220
08079,Mineral County,"Mineral County, Colorado",22
08081,Moffat County,"Moffat County, Colorado",680
08083,Montezuma County,"Montezuma County, Colorado",1240
08085,Montrose County,"Montrose County, Colorado",1912
08087,Morgan County,"Morgan County, Colorado",972
08089,Otero County,"Otero County, Colorado",1294
08091,Ouray County,"Ouray County, Colorado",30
08093,Park County,"Park County, Colorado",369
08095,Phillips County,"Phillips County, Colorado",42
08097,Pitkin County,"Pitkin County, Colorado",141
08099,Prowers County,"Prowers County, Colorado",572
08101,Pueblo County,"Pueblo County, Colorado",9822
08103,Rio Blanco County,"Rio Blanco County, Colorado",163
08105,Rio Grande County,"Rio Grande County, Colorado",584
08107,Routt County,"Routt County, Colorado",460
08109,Saguache County,"Saguache County, Colorado",363
08111,San Juan County,"San Juan County, Colorado",0
08113,San Miguel County,"San Miguel County, Colorado",167
08115,Sedgwick County,"Sedgwick County, Colorado",173
08117,Summit County,"Summit County, Colorado",472
08119,Teller County,"Teller County, Colorado",348
08121,Washington County,"Washington County, Colorado",165
08123,Weld County,"Weld County, Colorado",9505
08125,Yuma County,"Yuma County, Colorado",473
09001,Fairfield County,"Fairfield County, Connecticut",23444
09003,Hartford County,"Hartford County, Connecticut",27180
09005,Litchfield County,"Litchfield County, Connecticut",2729
09007,Middlesex County,"Middlesex County, Connecticut",2334
09009,New Haven County,"New Haven County, Connecticut",29820
09011,New London County,"New London County, Connecticut",7613
09013,Tolland County,"Tolland County, Connecticut",1300
09015,Windham County,"Windham County, Connecticut",3301
10001,Kent County,"Kent County, Delaware",8103
10003,New Castle County,"New Castle County, Delaware",18338
10005,Sussex County,"Sussex County, Delaware",8514
11001,District of Columbia,"District of Columbia, District of Columbia",29328
12001,Alachua County,"Alachua County, Florida",9250
12003,Baker County,"Baker County, Florida",996
12005,Bay County,"Bay County, Florida",8224
12007,Bradford County,"Bradford County, Florida",1911
12009,Brevard County,"Brevard County, Florida",18236
12011,Broward County,"Broward County, Florida",72975
12013,Calhoun County,"Calhoun County, Florida",422
12015,Charlotte County,"Charlotte County, Florida",4128
12017,Citrus County,"Citrus County, Florida",5484
12019,Clay County,"Clay County, Florida",6725
12021,Collier County,"Collier County, Florida",12320
12023,Columbia County,"Columbia County, Florida",3439
12027,DeSoto County,"DeSoto County, Florida",2668
12029,Dixie County,"Dixie County, Florida",903
12031,Duval County,"Duval County, Florida",44842
12033,Escambia County,"Escambia County, Florida",14825
12035,Flagler County,"Flagler County, Florida",3498
12037,Franklin County,"Franklin County, Florida",675
12039,Gadsden County,"Gadsden County, Florida",3706
12041,Gilchrist County,"Gilchrist County, Florida",904
12043,Glades County,"Glades County, Florida",573
12045,Gulf County,"Gulf County, Florida",400
12047,Hamilton County,"Hamilton County, Florida",1216
12049,Hardee County,"Hardee County, Florida",2669
12051,Hendry County,"Hendry County, Florida",3507
12053,Hernando County,"Hernando County, Florida",6490
12055,Highlands County,"Highlands County, Florida",5806
12057,Hillsborough County,"Hillsborough County, Florida",62378
12059,Holmes County,"Holmes County, Florida",1110
12061,Indian River County,"Indian River County, Florida",4636
12063,Jackson County,"Jackson County, Florida",2320
12065,Jefferson County,"Jefferson County, Florida",562
12067,Lafayette County,"Lafayette County, Florida",157
12069,Lake County,"Lake County, Florida",12640
12071,Lee County,"Lee County, Florida",28725
12073,Leon County,"Leon County, Florida",10514
12075,Levy County,"Levy County, Florida",2282
12077,Liberty County,"Liberty County, Florida",253
12079,Madison County,"Madison County, Florida",1455
12081,Manatee County,"Manatee County, Florida",13855
12083,Marion County,"Marion County, Florida",17964
12085,Martin County,"Martin County, Florida",3537
12086,Miami-Dade County,"Miami-Dade County, Florida",126004
12087,Monroe County,"Monroe County, Florida",1923
12089,Nassau County,"Nassau County, Florida",2300
12091,Okaloosa County,"Okaloosa County, Florida",6753
12093,Okeechobee County,"Okeechobee County, Florida",3057
12095,Orange County,"Orange County, Florida",62427
12097,Osceola County,"Osceola County, Florida",18531
12099,Palm Beach County,"Palm Beach County, Florida",50177
12101,Pasco County,"Pasco County, Florida",18045
12103,Pinellas County,"Pinellas County, Florida",26400
12105,Polk County,"Polk County, Florida",37124
12107,Putnam County,"Putnam County, Florida",5626
12109,St. Johns County,"St. Johns County, Florida",3925
12111,St. Lucie County,"St. Lucie County, Florida",11154
12113,Santa Rosa County,"Santa Rosa County, Florida",5154
12115,Sarasota County,"Sarasota County, Florida",7580
12117,Seminole County,"Seminole County, Florida",13194
12119,Sumter County,"Sumter County, Florida",1518
12121,Suwannee County,"Suwannee County, Florida",2242
12123,Taylor County,"Taylor County, Florida",1380
12125,Union County,"Union County, Florida",845
12127,Volusia County,"Volusia County, Florida",19052
12129,Wakulla County,"Wakulla County, Florida",1153
12131,Walton County,"Walton County, Florida",3038
12133,Washington County,"Washington County, Florida",1560
13001,Appling County,"Appling County, Georgia",1432
13003,Atkinson County,"Atkinson County, Georgia",1173
13005,Bacon County,"Bacon County, Georgia",799
13007,Baker County,"Baker County, Georgia",144
13009,Baldwin County,"Baldwin County, Georgia",2521
13011,Banks County,"Banks County, Georgia",701
13013,Barrow County,"Barrow County, Georgia",3760
13015,Bartow County,"Bartow County, Georgia",4592
13017,Ben Hill County,"Ben Hill County, Georgia",2079
13019,Berrien County,"Berrien County, Georgia",1406
13021,Bibb County,"Bibb County, Georgia",13703
13023,Bleckley County,"Bleckley County, Georgia",722
13025,Brantley County,"Brantley County, Georgia",1090
13027,Brooks County,"Brooks County, Georgia",1273
13029,Bryan County,"Bryan County, Georgia",1644
13031,Bulloch County,"Bulloch County, Georgia",4143
13033,Burke County,"Burke County, Georgia",2279
13035,Butts County,"Butts County, Georgia",1581
13037,Calhoun County,"Calhoun County, Georgia",360
13039,Camden County,"Camden County, Georgia",3301
13043,Candler County,"Candler County, Georgia",1279
13045,Carroll County,"Carroll County, Georgia",6617
13047,Catoosa County,"Catoosa County, Georgia",1882
13049,Charlton County,"Charlton County, Georgia",1038
13051,Chatham County,"Chatham County, Georgia",12766
13053,Chattahoochee County,"Chattahoochee County, Georgia",641
13055,Chattooga County,"Chattooga County, Georgia",1251
13057,Cherokee County,"Cherokee County, Georgia",5942
13059,Clarke County,"Clarke County, Georgia",7205
13061,Clay County,"Clay County, Georgia",333
13063,Clayton County,"Clayton County, Georgia",21824
13065,Clinch County,"Clinch County, Georgia",838
13067,Cobb County,"Cobb County, Georgia",22242
13069,Coffee County,"Coffee County, Georgia",2880
13071,Colquitt County,"Colquitt County, Georgia",4101
13073,Columbia County,"Columbia County, Georgia",3569
13075,Cook County,"Cook County, Georgia",1459
13077,Coweta County,"Coweta County, Georgia",5280
13079,Crawford County,"Crawford County, Georgia",766
13081,Crisp County,"Crisp County, Georgia",2695
13083,Dade County,"Dade County, Georgia",471
13085,Dawson County,"Dawson County, Georgia",460
13087,Decatur County,"Decatur County, Georgia",2136
13089,DeKalb County,"DeKalb County, Georgia",40565
13091,Dodge County,"Dodge County, Georgia",1163
13093,Dooly County,"Dooly County, Georgia",1082
13095,Dougherty County,"Dougherty County, Georgia",8769
13097,Douglas County,"Douglas County, Georgia",6752
13099,Early County,"Early County, Georgia",1347
13101,Echols County,"Echols County, Georgia",196
13103,Effingham County,"Effingham County, Georgia",1629
13105,Elbert County,"Elbert County, Georgia",1235
13107,Emanuel County,"Emanuel County, Georgia",1521
13109,Evans County,"Evans County, Georgia",1029
13111,Fannin County,"Fannin County, Georgia",564
13113,Fayette County,"Fayette County, Georgia",1822
13115,Floyd County,"Floyd County, Georgia",6209
13117,Forsyth County,"Forsyth County, Georgia",4210
13119,Franklin County,"Franklin County, Georgia",1730
13121,Fulton County,"Fulton County, Georgia",48895
13123,Gilmer County,"Gilmer County, Georgia",1750
13125,Glascock County,"Glascock County, Georgia",191
13127,Glynn County,"Glynn County, Georgia",6092
13129,Gordon County,"Gordon County, Georgia",3961
13131,Grady County,"Grady County, Georgia",1927
13133,Greene County,"Greene County, Georgia",1051
13135,Gwinnett County,"Gwinnett County, Georgia",37232
13137,Habersham County,"Habersham County, Georgia",1825
13139,Hall County,"Hall County, Georgia",11017
13141,Hancock County,"Hancock County, Georgia",394
13143,Haralson County,"Haralson County, Georgia",1375
13145,Harris County,"Harris County, Georgia",635
13147,Hart County,"Hart County, Georgia",993
13149,Heard County,"Heard County, Georgia",513
13151,Henry County,"Henry County, Georgia",7260
13153,Houston County,"Houston County, Georgia",7488
13155,Irwin County,"Irwin County, Georgia",647
13157,Jackson County,"Jackson County, Georgia",2367
13159,Jasper County,"Jasper County, Georgia",528
13161,Jeff Davis County,"Jeff Davis County, Georgia",1233
13163,Jefferson County,"Jefferson County, Georgia",1555
13165,Jenkins County,"Jenkins County, Georgia",928
13167,Johnson County,"Johnson County, Georgia",567
13169,Jones County,"Jones County, Georgia",1340
13171,Lamar County,"Lamar County, Georgia",766
13173,Lanier County,"Lanier County, Georgia",565
13175,Laurens County,"Laurens County, Georgia",4165
13177,Lee County,"Lee County, Georgia",1638
13179,Liberty County,"Liberty County, Georgia",3552
13181,Lincoln County,"Lincoln County, Georgia",571
13183,Long County,"Long County, Georgia",1138
13185,Lowndes County,"Lowndes County, Georgia",8449
13187,Lumpkin County,"Lumpkin County, Georgia",797
13189,McDuffie County,"McDuffie County, Georgia",2304
13191,McIntosh County,"McIntosh County, Georgia",663
13193,Macon County,"Macon County, Georgia",1069
13195,Madison County,"Madison County, Georgia",1686
13197,Marion County,"Marion County, Georgia",430
13199,Meriwether County,"Meriwether County, Georgia",1251
13201,Miller County,"Miller County, Georgia",455
13205,Mitchell County,"Mitchell County, Georgia",1748
13207,Monroe County,"Monroe County, Georgia",649
13209,Montgomery County,"Montgomery County, Georgia",404
13211,Morgan County,"Morgan County, Georgia",369
13213,Murray County,"Murray County, Georgia",2468
13215,Muscogee County,"Muscogee County, Georgia",13750
13217,Newton County,"Newton County, Georgia",6020
13219,Oconee County,"Oconee County, Georgia",890
